task_id,annotator_id,task,ground_truth,answer
2050,106,"awesome creatures , breathtaking scenery , and epic battle scenes add up to another 'spectacular spectacle . '",0,0
2051,106,a wild ride juiced with enough energy and excitement for at least three films . ,0,0
2052,106,"the action switches between past and present , but the material link is too tenuous to anchor the emotional connections that purport to span a 125-year divide . ",1,1
2053,106,"a lighthearted , feel-good film that embraces the time-honored truth that the most powerful thing in life is love . ",0,0
2054,106,"a poorly scripted , preachy fable that forgets about unfolding a coherent , believable story in its zeal to spread propaganda . ",1,1
2050,107,"awesome creatures , breathtaking scenery , and epic battle scenes add up to another 'spectacular spectacle . '",0,0
2051,107,a wild ride juiced with enough energy and excitement for at least three films . ,0,0
2052,107,"the action switches between past and present , but the material link is too tenuous to anchor the emotional connections that purport to span a 125-year divide . ",1,1
2053,107,"a lighthearted , feel-good film that embraces the time-honored truth that the most powerful thing in life is love . ",0,0
2054,107,"a poorly scripted , preachy fable that forgets about unfolding a coherent , believable story in its zeal to spread propaganda . ",1,1
2050,108,"awesome creatures , breathtaking scenery , and epic battle scenes add up to another 'spectacular spectacle . '",0,0
2051,108,a wild ride juiced with enough energy and excitement for at least three films . ,0,0
2052,108,"the action switches between past and present , but the material link is too tenuous to anchor the emotional connections that purport to span a 125-year divide . ",1,1
2053,108,"a lighthearted , feel-good film that embraces the time-honored truth that the most powerful thing in life is love . ",0,0
2054,108,"a poorly scripted , preachy fable that forgets about unfolding a coherent , believable story in its zeal to spread propaganda . ",1,1
2050,15,"awesome creatures , breathtaking scenery , and epic battle scenes add up to another 'spectacular spectacle . '",0,0
2051,15,a wild ride juiced with enough energy and excitement for at least three films . ,0,0
2052,15,"the action switches between past and present , but the material link is too tenuous to anchor the emotional connections that purport to span a 125-year divide . ",1,1
2053,15,"a lighthearted , feel-good film that embraces the time-honored truth that the most powerful thing in life is love . ",0,0
2054,15,"a poorly scripted , preachy fable that forgets about unfolding a coherent , believable story in its zeal to spread propaganda . ",1,1
2050,5,"awesome creatures , breathtaking scenery , and epic battle scenes add up to another 'spectacular spectacle . '",0,0
2051,5,a wild ride juiced with enough energy and excitement for at least three films . ,0,0
2052,5,"the action switches between past and present , but the material link is too tenuous to anchor the emotional connections that purport to span a 125-year divide . ",1,1
2053,5,"a lighthearted , feel-good film that embraces the time-honored truth that the most powerful thing in life is love . ",0,0
2054,5,"a poorly scripted , preachy fable that forgets about unfolding a coherent , believable story in its zeal to spread propaganda . ",1,1
2055,107,"a banal , virulently unpleasant excuse for a romantic comedy . ",1,1
2056,107,"since dahmer resorts to standard slasher flick thrills when it should be most in the mind of the killer , it misses a major opportunity to be truly revelatory about his psyche . ",1,1
2057,107,reveals how important our special talents can be when put in service of of others . it also shows how deeply felt emotions can draw people together across the walls that might otherwise separate them . ,0,0
2058,107,"the movie is amateurish , but it's a minor treat . ",0,1
2059,107,"for a story set at sea , ghost ship is pretty landbound , with its leaden acting , dull exposition and telegraphed 'surprises . '",1,1
2055,85,"a banal , virulently unpleasant excuse for a romantic comedy . ",1,1
2056,85,"since dahmer resorts to standard slasher flick thrills when it should be most in the mind of the killer , it misses a major opportunity to be truly revelatory about his psyche . ",1,1
2057,85,reveals how important our special talents can be when put in service of of others . it also shows how deeply felt emotions can draw people together across the walls that might otherwise separate them . ,0,0
2058,85,"the movie is amateurish , but it's a minor treat . ",0,1
2059,85,"for a story set at sea , ghost ship is pretty landbound , with its leaden acting , dull exposition and telegraphed 'surprises . '",1,1
2055,27,"a banal , virulently unpleasant excuse for a romantic comedy . ",1,1
2056,27,"since dahmer resorts to standard slasher flick thrills when it should be most in the mind of the killer , it misses a major opportunity to be truly revelatory about his psyche . ",1,1
2057,27,reveals how important our special talents can be when put in service of of others . it also shows how deeply felt emotions can draw people together across the walls that might otherwise separate them . ,0,0
2058,27,"the movie is amateurish , but it's a minor treat . ",0,0
2059,27,"for a story set at sea , ghost ship is pretty landbound , with its leaden acting , dull exposition and telegraphed 'surprises . '",1,1
2055,108,"a banal , virulently unpleasant excuse for a romantic comedy . ",1,1
2056,108,"since dahmer resorts to standard slasher flick thrills when it should be most in the mind of the killer , it misses a major opportunity to be truly revelatory about his psyche . ",1,1
2057,108,reveals how important our special talents can be when put in service of of others . it also shows how deeply felt emotions can draw people together across the walls that might otherwise separate them . ,0,0
2058,108,"the movie is amateurish , but it's a minor treat . ",0,0
2059,108,"for a story set at sea , ghost ship is pretty landbound , with its leaden acting , dull exposition and telegraphed 'surprises . '",1,1
2055,5,"a banal , virulently unpleasant excuse for a romantic comedy . ",1,1
2056,5,"since dahmer resorts to standard slasher flick thrills when it should be most in the mind of the killer , it misses a major opportunity to be truly revelatory about his psyche . ",1,1
2057,5,reveals how important our special talents can be when put in service of of others . it also shows how deeply felt emotions can draw people together across the walls that might otherwise separate them . ,0,0
2058,5,"the movie is amateurish , but it's a minor treat . ",0,1
2059,5,"for a story set at sea , ghost ship is pretty landbound , with its leaden acting , dull exposition and telegraphed 'surprises . '",1,1
2060,38,there's a disturbing 'great white hope' undertone to the other side of heaven that subtly undermines its message of christian love and compassion . ,1,1
2061,38,"the movie , like bartleby , is something of a stiff -- an extra-dry office comedy that seems twice as long as its 83 minutes . ",1,1
2062,38,"viewed on its own terms , treasure planet is better-than-average family entertainment , but true fans of the stevenson's novel will likely prefer disney's more faithful 1950 live-action swashbuckling classic . ",0,0
2063,38,"[chaiken's] talent lies in an evocative , accurate observation of a distinctive milieu and in the lively , convincing dialogue she creates for her characters . ",0,0
2064,38,it's hard not to feel you've just watched a feature-length video game with some really heavy back story . ,1,1
2060,27,there's a disturbing 'great white hope' undertone to the other side of heaven that subtly undermines its message of christian love and compassion . ,1,0
2061,27,"the movie , like bartleby , is something of a stiff -- an extra-dry office comedy that seems twice as long as its 83 minutes . ",1,1
2062,27,"viewed on its own terms , treasure planet is better-than-average family entertainment , but true fans of the stevenson's novel will likely prefer disney's more faithful 1950 live-action swashbuckling classic . ",0,0
2063,27,"[chaiken's] talent lies in an evocative , accurate observation of a distinctive milieu and in the lively , convincing dialogue she creates for her characters . ",0,0
2064,27,it's hard not to feel you've just watched a feature-length video game with some really heavy back story . ,1,0
2060,3,there's a disturbing 'great white hope' undertone to the other side of heaven that subtly undermines its message of christian love and compassion . ,1,1
2061,3,"the movie , like bartleby , is something of a stiff -- an extra-dry office comedy that seems twice as long as its 83 minutes . ",1,1
2062,3,"viewed on its own terms , treasure planet is better-than-average family entertainment , but true fans of the stevenson's novel will likely prefer disney's more faithful 1950 live-action swashbuckling classic . ",0,0
2063,3,"[chaiken's] talent lies in an evocative , accurate observation of a distinctive milieu and in the lively , convincing dialogue she creates for her characters . ",0,0
2064,3,it's hard not to feel you've just watched a feature-length video game with some really heavy back story . ,1,1
2060,97,there's a disturbing 'great white hope' undertone to the other side of heaven that subtly undermines its message of christian love and compassion . ,1,0
2061,97,"the movie , like bartleby , is something of a stiff -- an extra-dry office comedy that seems twice as long as its 83 minutes . ",1,1
2062,97,"viewed on its own terms , treasure planet is better-than-average family entertainment , but true fans of the stevenson's novel will likely prefer disney's more faithful 1950 live-action swashbuckling classic . ",0,0
2063,97,"[chaiken's] talent lies in an evocative , accurate observation of a distinctive milieu and in the lively , convincing dialogue she creates for her characters . ",0,0
2064,97,it's hard not to feel you've just watched a feature-length video game with some really heavy back story . ,1,1
2060,15,there's a disturbing 'great white hope' undertone to the other side of heaven that subtly undermines its message of christian love and compassion . ,1,1
2061,15,"the movie , like bartleby , is something of a stiff -- an extra-dry office comedy that seems twice as long as its 83 minutes . ",1,1
2062,15,"viewed on its own terms , treasure planet is better-than-average family entertainment , but true fans of the stevenson's novel will likely prefer disney's more faithful 1950 live-action swashbuckling classic . ",0,1
2063,15,"[chaiken's] talent lies in an evocative , accurate observation of a distinctive milieu and in the lively , convincing dialogue she creates for her characters . ",0,0
2064,15,it's hard not to feel you've just watched a feature-length video game with some really heavy back story . ,1,1
2065,91,"brainless , but enjoyably over-the-top , the retro gang melodrama , deuces wild represents fifties teen-gang machismo in a way that borders on rough-trade homo-eroticism . ",1,0
2066,91,"a fine effort , an interesting topic , some intriguing characters and a sad ending . certainly the big finish wasn't something galinsky and hawley could have planned for . . . but part of being a good documentarian is being there when the rope snaps . ",0,0
2067,91,"an often watchable , though goofy and lurid , blast of a costume drama set in the late 15th century . ",0,0
2068,91,rarely has so much money delivered so little entertainment . ,1,1
2069,91, . . . watching this film nearly provoked me to take my own life . and if the hours wins 'best picture' i just might . ,1,1
2065,109,"brainless , but enjoyably over-the-top , the retro gang melodrama , deuces wild represents fifties teen-gang machismo in a way that borders on rough-trade homo-eroticism . ",1,1
2066,109,"a fine effort , an interesting topic , some intriguing characters and a sad ending . certainly the big finish wasn't something galinsky and hawley could have planned for . . . but part of being a good documentarian is being there when the rope snaps . ",0,0
2067,109,"an often watchable , though goofy and lurid , blast of a costume drama set in the late 15th century . ",0,0
2068,109,rarely has so much money delivered so little entertainment . ,1,1
2069,109, . . . watching this film nearly provoked me to take my own life . and if the hours wins 'best picture' i just might . ,1,0
2065,48,"brainless , but enjoyably over-the-top , the retro gang melodrama , deuces wild represents fifties teen-gang machismo in a way that borders on rough-trade homo-eroticism . ",1,0
2066,48,"a fine effort , an interesting topic , some intriguing characters and a sad ending . certainly the big finish wasn't something galinsky and hawley could have planned for . . . but part of being a good documentarian is being there when the rope snaps . ",0,0
2067,48,"an often watchable , though goofy and lurid , blast of a costume drama set in the late 15th century . ",0,0
2068,48,rarely has so much money delivered so little entertainment . ,1,1
2069,48, . . . watching this film nearly provoked me to take my own life . and if the hours wins 'best picture' i just might . ,1,1
2065,5,"brainless , but enjoyably over-the-top , the retro gang melodrama , deuces wild represents fifties teen-gang machismo in a way that borders on rough-trade homo-eroticism . ",1,1
2066,5,"a fine effort , an interesting topic , some intriguing characters and a sad ending . certainly the big finish wasn't something galinsky and hawley could have planned for . . . but part of being a good documentarian is being there when the rope snaps . ",0,0
2067,5,"an often watchable , though goofy and lurid , blast of a costume drama set in the late 15th century . ",0,0
2068,5,rarely has so much money delivered so little entertainment . ,1,1
2069,5, . . . watching this film nearly provoked me to take my own life . and if the hours wins 'best picture' i just might . ,1,1
2065,110,"brainless , but enjoyably over-the-top , the retro gang melodrama , deuces wild represents fifties teen-gang machismo in a way that borders on rough-trade homo-eroticism . ",1,0
2066,110,"a fine effort , an interesting topic , some intriguing characters and a sad ending . certainly the big finish wasn't something galinsky and hawley could have planned for . . . but part of being a good documentarian is being there when the rope snaps . ",0,0
2067,110,"an often watchable , though goofy and lurid , blast of a costume drama set in the late 15th century . ",0,0
2068,110,rarely has so much money delivered so little entertainment . ,1,1
2069,110, . . . watching this film nearly provoked me to take my own life . and if the hours wins 'best picture' i just might . ,1,1
2070,111,a life-size reenactment of those jack chick cartoon tracts that always ended with some hippie getting tossed into the lake of fire . ,0,1
2071,111,pompous and garbled . ,1,1
2072,111,the experience of watching blobby old-school cgi animation in this superlarge format is just surreal enough to be diverting . ,0,0
2073,111,[ferrera] has the charisma of a young woman who knows how to hold the screen . ,0,0
2074,111,"a pale xerox of other , better crime movies . ",1,1
2070,93,a life-size reenactment of those jack chick cartoon tracts that always ended with some hippie getting tossed into the lake of fire . ,0,1
2071,93,pompous and garbled . ,1,1
2072,93,the experience of watching blobby old-school cgi animation in this superlarge format is just surreal enough to be diverting . ,0,0
2073,93,[ferrera] has the charisma of a young woman who knows how to hold the screen . ,0,0
2074,93,"a pale xerox of other , better crime movies . ",1,1
2070,112,a life-size reenactment of those jack chick cartoon tracts that always ended with some hippie getting tossed into the lake of fire . ,0,1
2071,112,pompous and garbled . ,1,1
2072,112,the experience of watching blobby old-school cgi animation in this superlarge format is just surreal enough to be diverting . ,0,1
2073,112,[ferrera] has the charisma of a young woman who knows how to hold the screen . ,0,0
2074,112,"a pale xerox of other , better crime movies . ",1,1
2070,97,a life-size reenactment of those jack chick cartoon tracts that always ended with some hippie getting tossed into the lake of fire . ,0,0
2071,97,pompous and garbled . ,1,1
2072,97,the experience of watching blobby old-school cgi animation in this superlarge format is just surreal enough to be diverting . ,0,1
2073,97,[ferrera] has the charisma of a young woman who knows how to hold the screen . ,0,0
2074,97,"a pale xerox of other , better crime movies . ",1,1
2070,90,a life-size reenactment of those jack chick cartoon tracts that always ended with some hippie getting tossed into the lake of fire . ,0,0
2071,90,pompous and garbled . ,1,0
2072,90,the experience of watching blobby old-school cgi animation in this superlarge format is just surreal enough to be diverting . ,0,0
2073,90,[ferrera] has the charisma of a young woman who knows how to hold the screen . ,0,0
2074,90,"a pale xerox of other , better crime movies . ",1,0
2075,97,"after an uncertain start , murder hits and generally sustains a higher plateau with bullock's memorable first interrogation of gosling . ",0,0
2076,97,the action quickly sinks into by-the-numbers territory . ,1,0
2077,97,"the problem with the bread , my sweet is that it's far too sentimental . ",1,1
2078,97,"a stunning piece of visual poetry that will , hopefully , be remembered as one of the most important stories to be told in australia's film history . ",0,0
2079,97,jarecki and gibney do find enough material to bring kissinger's record into question and explain how the diplomat's tweaked version of statecraft may have cost thousands and possibly millions of lives . ,0,0
2075,86,"after an uncertain start , murder hits and generally sustains a higher plateau with bullock's memorable first interrogation of gosling . ",0,0
2076,86,the action quickly sinks into by-the-numbers territory . ,1,1
2077,86,"the problem with the bread , my sweet is that it's far too sentimental . ",1,1
2078,86,"a stunning piece of visual poetry that will , hopefully , be remembered as one of the most important stories to be told in australia's film history . ",0,0
2079,86,jarecki and gibney do find enough material to bring kissinger's record into question and explain how the diplomat's tweaked version of statecraft may have cost thousands and possibly millions of lives . ,0,0
2075,27,"after an uncertain start , murder hits and generally sustains a higher plateau with bullock's memorable first interrogation of gosling . ",0,0
2076,27,the action quickly sinks into by-the-numbers territory . ,1,1
2077,27,"the problem with the bread , my sweet is that it's far too sentimental . ",1,1
2078,27,"a stunning piece of visual poetry that will , hopefully , be remembered as one of the most important stories to be told in australia's film history . ",0,0
2079,27,jarecki and gibney do find enough material to bring kissinger's record into question and explain how the diplomat's tweaked version of statecraft may have cost thousands and possibly millions of lives . ,0,0
2075,5,"after an uncertain start , murder hits and generally sustains a higher plateau with bullock's memorable first interrogation of gosling . ",0,0
2076,5,the action quickly sinks into by-the-numbers territory . ,1,0
2077,5,"the problem with the bread , my sweet is that it's far too sentimental . ",1,1
2078,5,"a stunning piece of visual poetry that will , hopefully , be remembered as one of the most important stories to be told in australia's film history . ",0,0
2079,5,jarecki and gibney do find enough material to bring kissinger's record into question and explain how the diplomat's tweaked version of statecraft may have cost thousands and possibly millions of lives . ,0,0
2075,85,"after an uncertain start , murder hits and generally sustains a higher plateau with bullock's memorable first interrogation of gosling . ",0,0
2076,85,the action quickly sinks into by-the-numbers territory . ,1,1
2077,85,"the problem with the bread , my sweet is that it's far too sentimental . ",1,0
2078,85,"a stunning piece of visual poetry that will , hopefully , be remembered as one of the most important stories to be told in australia's film history . ",0,0
2079,85,jarecki and gibney do find enough material to bring kissinger's record into question and explain how the diplomat's tweaked version of statecraft may have cost thousands and possibly millions of lives . ,0,0
2080,27,"has an uppity musical beat that you can dance to , but its energy can't compare to the wit , humor and snappy dialogue of the original . if i want music , i'll buy the soundtrack . if i want a real movie , i'll buy the criterion dvd . ",1,0
2081,27,"sounding like arnold schwarzenegger , with a physique to match , [ahola] has a wooden delivery and encounters a substantial arc of change that doesn't produce any real transformation . ",1,1
2082,27,a frustrating combination of strained humor and heavy-handed sentimentality . ,1,1
2083,27,"screenwriter chris ver weil's directing debut is good-natured and never dull , but its virtues are small and easily overshadowed by its predictability . ",1,0
2084,27,a gripping documentary that reveals how deep the antagonism lies in war-torn jerusalem . ,0,0
2080,5,"has an uppity musical beat that you can dance to , but its energy can't compare to the wit , humor and snappy dialogue of the original . if i want music , i'll buy the soundtrack . if i want a real movie , i'll buy the criterion dvd . ",1,0
2081,5,"sounding like arnold schwarzenegger , with a physique to match , [ahola] has a wooden delivery and encounters a substantial arc of change that doesn't produce any real transformation . ",1,0
2082,5,a frustrating combination of strained humor and heavy-handed sentimentality . ,1,1
2083,5,"screenwriter chris ver weil's directing debut is good-natured and never dull , but its virtues are small and easily overshadowed by its predictability . ",1,0
2084,5,a gripping documentary that reveals how deep the antagonism lies in war-torn jerusalem . ,0,0
2080,94,"has an uppity musical beat that you can dance to , but its energy can't compare to the wit , humor and snappy dialogue of the original . if i want music , i'll buy the soundtrack . if i want a real movie , i'll buy the criterion dvd . ",1,1
2081,94,"sounding like arnold schwarzenegger , with a physique to match , [ahola] has a wooden delivery and encounters a substantial arc of change that doesn't produce any real transformation . ",1,1
2082,94,a frustrating combination of strained humor and heavy-handed sentimentality . ,1,1
2083,94,"screenwriter chris ver weil's directing debut is good-natured and never dull , but its virtues are small and easily overshadowed by its predictability . ",1,1
2084,94,a gripping documentary that reveals how deep the antagonism lies in war-torn jerusalem . ,0,0
2080,85,"has an uppity musical beat that you can dance to , but its energy can't compare to the wit , humor and snappy dialogue of the original . if i want music , i'll buy the soundtrack . if i want a real movie , i'll buy the criterion dvd . ",1,0
2081,85,"sounding like arnold schwarzenegger , with a physique to match , [ahola] has a wooden delivery and encounters a substantial arc of change that doesn't produce any real transformation . ",1,0
2082,85,a frustrating combination of strained humor and heavy-handed sentimentality . ,1,0
2083,85,"screenwriter chris ver weil's directing debut is good-natured and never dull , but its virtues are small and easily overshadowed by its predictability . ",1,0
2084,85,a gripping documentary that reveals how deep the antagonism lies in war-torn jerusalem . ,0,0
2080,113,"has an uppity musical beat that you can dance to , but its energy can't compare to the wit , humor and snappy dialogue of the original . if i want music , i'll buy the soundtrack . if i want a real movie , i'll buy the criterion dvd . ",1,1
2081,113,"sounding like arnold schwarzenegger , with a physique to match , [ahola] has a wooden delivery and encounters a substantial arc of change that doesn't produce any real transformation . ",1,1
2082,113,a frustrating combination of strained humor and heavy-handed sentimentality . ,1,1
2083,113,"screenwriter chris ver weil's directing debut is good-natured and never dull , but its virtues are small and easily overshadowed by its predictability . ",1,1
2084,113,a gripping documentary that reveals how deep the antagonism lies in war-torn jerusalem . ,0,0
2085,5,staggers between flaccid satire and what is supposed to be madcap farce . ,1,1
2086,5,"when [de palma's] bad , he's really bad , and femme fatale ranks with the worst he has done . ",1,1
2087,5,"a genuinely funny ensemble comedy that also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives . ",0,0
2088,5,"ong chooses to present ah na's life as a slight , weightless fairy tale , whose most unpleasant details seem to melt away in the face of the character's blank-faced optimism . ",1,1
2089,5,it inspires a continuing and deeply satisfying awareness of the best movies as monumental 'picture shows . ',0,0
2085,114,staggers between flaccid satire and what is supposed to be madcap farce . ,1,1
2086,114,"when [de palma's] bad , he's really bad , and femme fatale ranks with the worst he has done . ",1,1
2087,114,"a genuinely funny ensemble comedy that also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives . ",0,0
2088,114,"ong chooses to present ah na's life as a slight , weightless fairy tale , whose most unpleasant details seem to melt away in the face of the character's blank-faced optimism . ",1,1
2089,114,it inspires a continuing and deeply satisfying awareness of the best movies as monumental 'picture shows . ',0,0
2085,98,staggers between flaccid satire and what is supposed to be madcap farce . ,1,1
2086,98,"when [de palma's] bad , he's really bad , and femme fatale ranks with the worst he has done . ",1,1
2087,98,"a genuinely funny ensemble comedy that also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives . ",0,0
2088,98,"ong chooses to present ah na's life as a slight , weightless fairy tale , whose most unpleasant details seem to melt away in the face of the character's blank-faced optimism . ",1,1
2089,98,it inspires a continuing and deeply satisfying awareness of the best movies as monumental 'picture shows . ',0,0
2085,85,staggers between flaccid satire and what is supposed to be madcap farce . ,1,1
2086,85,"when [de palma's] bad , he's really bad , and femme fatale ranks with the worst he has done . ",1,1
2087,85,"a genuinely funny ensemble comedy that also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives . ",0,0
2088,85,"ong chooses to present ah na's life as a slight , weightless fairy tale , whose most unpleasant details seem to melt away in the face of the character's blank-faced optimism . ",1,0
2089,85,it inspires a continuing and deeply satisfying awareness of the best movies as monumental 'picture shows . ',0,0
2085,94,staggers between flaccid satire and what is supposed to be madcap farce . ,1,1
2086,94,"when [de palma's] bad , he's really bad , and femme fatale ranks with the worst he has done . ",1,1
2087,94,"a genuinely funny ensemble comedy that also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives . ",0,0
2088,94,"ong chooses to present ah na's life as a slight , weightless fairy tale , whose most unpleasant details seem to melt away in the face of the character's blank-faced optimism . ",1,1
2089,94,it inspires a continuing and deeply satisfying awareness of the best movies as monumental 'picture shows . ',0,0
2090,101,"it will grip even viewers who aren't interested in rap , as it cuts to the heart of american society in an unnerving way . ",0,0
2091,101,"legendary irish writer brendan behan's memoir , borstal boy , has been given a loving screen transferral . ",0,0
2092,101,"the passions aroused by the discord between old and new cultures are set against the strange , stark beauty of the mideast desert , so lovingly and perceptively filmed that you can almost taste the desiccated air . ",0,0
2093,101,"although the editing might have been tighter , hush ! sympathetically captures the often futile lifestyle of young people in modern japan . ",0,0
2094,101,brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life's harshness . ,0,0
2090,94,"it will grip even viewers who aren't interested in rap , as it cuts to the heart of american society in an unnerving way . ",0,0
2091,94,"legendary irish writer brendan behan's memoir , borstal boy , has been given a loving screen transferral . ",0,0
2092,94,"the passions aroused by the discord between old and new cultures are set against the strange , stark beauty of the mideast desert , so lovingly and perceptively filmed that you can almost taste the desiccated air . ",0,0
2093,94,"although the editing might have been tighter , hush ! sympathetically captures the often futile lifestyle of young people in modern japan . ",0,0
2094,94,brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life's harshness . ,0,0
2090,115,"it will grip even viewers who aren't interested in rap , as it cuts to the heart of american society in an unnerving way . ",0,0
2091,115,"legendary irish writer brendan behan's memoir , borstal boy , has been given a loving screen transferral . ",0,0
2092,115,"the passions aroused by the discord between old and new cultures are set against the strange , stark beauty of the mideast desert , so lovingly and perceptively filmed that you can almost taste the desiccated air . ",0,0
2093,115,"although the editing might have been tighter , hush ! sympathetically captures the often futile lifestyle of young people in modern japan . ",0,0
2094,115,brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life's harshness . ,0,0
2090,90,"it will grip even viewers who aren't interested in rap , as it cuts to the heart of american society in an unnerving way . ",0,0
2091,90,"legendary irish writer brendan behan's memoir , borstal boy , has been given a loving screen transferral . ",0,0
2092,90,"the passions aroused by the discord between old and new cultures are set against the strange , stark beauty of the mideast desert , so lovingly and perceptively filmed that you can almost taste the desiccated air . ",0,0
2093,90,"although the editing might have been tighter , hush ! sympathetically captures the often futile lifestyle of young people in modern japan . ",0,0
2094,90,brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life's harshness . ,0,0
2090,116,"it will grip even viewers who aren't interested in rap , as it cuts to the heart of american society in an unnerving way . ",0,0
2091,116,"legendary irish writer brendan behan's memoir , borstal boy , has been given a loving screen transferral . ",0,0
2092,116,"the passions aroused by the discord between old and new cultures are set against the strange , stark beauty of the mideast desert , so lovingly and perceptively filmed that you can almost taste the desiccated air . ",0,0
2093,116,"although the editing might have been tighter , hush ! sympathetically captures the often futile lifestyle of young people in modern japan . ",0,0
2094,116,brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life's harshness . ,0,0
2095,5,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message . ",1,0
2096,5,"it's provocative stuff , but the speculative effort is hampered by taylor's cartoonish performance and the film's ill-considered notion that hitler's destiny was shaped by the most random of chances . ",1,0
2097,5,"the film's unhurried pace is actually one of its strengths . entirely appropriately , the tale unfolds like a lazy summer afternoon and concludes with the crisp clarity of a fall dawn . ",0,0
2098,5,some decent actors inflict big damage upon their reputations . ,1,0
2099,5,"the film contains no good jokes , no good scenes , barely a moment when carvey's saturday night live-honed mimicry rises above the level of embarrassment . ",1,1
2095,117,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message . ",1,0
2096,117,"it's provocative stuff , but the speculative effort is hampered by taylor's cartoonish performance and the film's ill-considered notion that hitler's destiny was shaped by the most random of chances . ",1,1
2097,117,"the film's unhurried pace is actually one of its strengths . entirely appropriately , the tale unfolds like a lazy summer afternoon and concludes with the crisp clarity of a fall dawn . ",0,0
2098,117,some decent actors inflict big damage upon their reputations . ,1,1
2099,117,"the film contains no good jokes , no good scenes , barely a moment when carvey's saturday night live-honed mimicry rises above the level of embarrassment . ",1,1
2095,93,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message . ",1,0
2096,93,"it's provocative stuff , but the speculative effort is hampered by taylor's cartoonish performance and the film's ill-considered notion that hitler's destiny was shaped by the most random of chances . ",1,1
2097,93,"the film's unhurried pace is actually one of its strengths . entirely appropriately , the tale unfolds like a lazy summer afternoon and concludes with the crisp clarity of a fall dawn . ",0,0
2098,93,some decent actors inflict big damage upon their reputations . ,1,1
2099,93,"the film contains no good jokes , no good scenes , barely a moment when carvey's saturday night live-honed mimicry rises above the level of embarrassment . ",1,1
2095,27,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message . ",1,0
2096,27,"it's provocative stuff , but the speculative effort is hampered by taylor's cartoonish performance and the film's ill-considered notion that hitler's destiny was shaped by the most random of chances . ",1,1
2097,27,"the film's unhurried pace is actually one of its strengths . entirely appropriately , the tale unfolds like a lazy summer afternoon and concludes with the crisp clarity of a fall dawn . ",0,0
2098,27,some decent actors inflict big damage upon their reputations . ,1,1
2099,27,"the film contains no good jokes , no good scenes , barely a moment when carvey's saturday night live-honed mimicry rises above the level of embarrassment . ",1,1
2095,118,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message . ",1,1
2096,118,"it's provocative stuff , but the speculative effort is hampered by taylor's cartoonish performance and the film's ill-considered notion that hitler's destiny was shaped by the most random of chances . ",1,1
2097,118,"the film's unhurried pace is actually one of its strengths . entirely appropriately , the tale unfolds like a lazy summer afternoon and concludes with the crisp clarity of a fall dawn . ",0,0
2098,118,some decent actors inflict big damage upon their reputations . ,1,1
2099,118,"the film contains no good jokes , no good scenes , barely a moment when carvey's saturday night live-honed mimicry rises above the level of embarrassment . ",1,1
2100,119,"it's a compelling and horrifying story , and the laramie project is worthwhile for reminding us that this sort of thing does , in fact , still happen in america . ",0,0
2101,119,"watching this gentle , mesmerizing portrait of a man coming to terms with time , you barely realize your mind is being blown . ",0,0
2102,119,"when twentysomething hotsies make movies about their lives , hard-driving narcissism is a given , but what a world we'd live in if argento's hollywood counterparts . . . had this much imagination and nerve . ",0,1
2103,119,"austin powers in goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride . ",0,1
2104,119,"an endlessly fascinating , landmark movie that is as bold as anything the cinema has seen in years . ",0,0
2100,5,"it's a compelling and horrifying story , and the laramie project is worthwhile for reminding us that this sort of thing does , in fact , still happen in america . ",0,0
2101,5,"watching this gentle , mesmerizing portrait of a man coming to terms with time , you barely realize your mind is being blown . ",0,1
2102,5,"when twentysomething hotsies make movies about their lives , hard-driving narcissism is a given , but what a world we'd live in if argento's hollywood counterparts . . . had this much imagination and nerve . ",0,0
2103,5,"austin powers in goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride . ",0,1
2104,5,"an endlessly fascinating , landmark movie that is as bold as anything the cinema has seen in years . ",0,0
2100,13,"it's a compelling and horrifying story , and the laramie project is worthwhile for reminding us that this sort of thing does , in fact , still happen in america . ",0,0
2101,13,"watching this gentle , mesmerizing portrait of a man coming to terms with time , you barely realize your mind is being blown . ",0,0
2102,13,"when twentysomething hotsies make movies about their lives , hard-driving narcissism is a given , but what a world we'd live in if argento's hollywood counterparts . . . had this much imagination and nerve . ",0,0
